application_id,applicant_name,email,phone_number,university,degree,cgpa,submission_time,ip_address,resume_quality_score,application_source,previous_applications
4528,Craig Mann,warrensarah@example.com,621-610-4775,IU,BSAI,2.3,2025-05-01 21:03:45,161.247.89.227,93,Mobile,5
4529,Scott Davis,curtis57@example.com,771-618-6634x30233,SMIU,BSIT,2.19,2025-05-08 16:21:16,169.35.213.6,77,Mobile,2
4530,Shawn Boyle,hernandeztracey@example.net,(207)306-2929x92742,FAST,BSE,3.61,2025-05-18 20:55:59,47.169.234.194,52,Desktop,0
4531,Robert Alexander,ssalazar@example.net,432.365.2817,FAST,BSCS,2.32,2025-05-13 06:18:16,201.139.243.177,44,Desktop,0
4532,Craig Alvarez,estokes@example.org,394.913.4553x418,NED,BSIT,2.05,2025-05-11 18:29:59,183.34.157.208,74,Mobile,2
4533,Adam Lewis,thomaswilliam@example.org,917.307.9391,NED,BSCS,3.1,2025-04-28 20:41:08,216.119.64.86,93,Desktop,3
4534,Christopher Mcmahon,zmiller@example.net,754.654.9792x8774,FAST,BSIT,3.47,2025-05-01 00:12:42,136.167.54.237,60,Mobile,5
4535,Ethan Holmes,michael80@example.com,+1-302-827-1384,IU,BSIT,2.74,2025-05-20 05:26:33,220.203.100.249,53,Mobile,5
4536,Brad Brown MD,derek17@example.net,(490)259-0588x1107,Stanford,BSAI,3.69,2025-05-11 04:57:33,166.135.140.92,94,Mobile,5
4537,Bryan Mack,morgandennis@example.org,(640)791-0111,SMIU,BSIT,3.85,2025-05-16 09:05:59,219.21.171.233,90,Mobile,4
4538,Juan Williams,alanjones@example.com,(656)332-7314x923,Stanford,BBA,3.54,2025-05-08 05:38:06,222.147.38.20,85,Desktop,2
4539,Thomas Murray,griffinsamuel@example.com,001-432-960-4506,MIT,BSAI,3.97,2025-05-05 15:26:17,218.191.79.235,80,Desktop,3
4540,Jon Barton,alvinwilson@example.com,351-209-6552x90513,MIT,BSE,2.31,2025-05-19 20:11:55,11.246.204.245,91,Desktop,3
4541,Paul Crawford,ojones@example.com,+1-217-265-2002,SMIU,BSCS,3.11,2025-04-28 09:11:09,220.136.163.171,97,Mobile,5
4542,Luis Gallagher,agraham@example.com,+1-752-288-0160x8866,MIT,BSE,2.78,2025-05-05 12:25:32,162.179.138.138,93,Desktop,0
4543,Jonathan Bell,cynthiamcknight@example.net,977-922-2524x242,Harvard,BSIT,2.21,2025-04-27 23:35:14,215.211.195.226,50,Desktop,4
4544,Rebekah Logan,cynthiachavez@example.net,001-974-748-4255x11702,NED,BSAI,3.7,2025-05-05 22:44:55,15.246.112.131,70,Mobile,0
4545,Timothy Harvey,ahart@example.com,(610)488-6755,Harvard,BSIT,2.12,2025-05-25 14:47:56,199.226.130.233,67,Desktop,4
4546,John Johnson,christinacruz@example.com,764.426.9659x839,Stanford,BSE,2.34,2025-04-30 06:24:02,192.67.21.37,45,Mobile,1
4547,Heather Ellis,qbarrett@example.com,001-365-336-2205,IU,BSAI,3.69,2025-05-02 07:30:59,196.10.138.225,60,Desktop,3
4548,Victoria Perkins,jennifer63@example.com,725-708-3882,Stanford,BSAI,2.22,2025-05-15 19:23:08,105.68.254.55,90,Desktop,3
4549,Andrew Frey,grios@example.com,671-210-2932x54249,IU,BSCS,3.67,2025-04-30 11:47:20,170.178.181.113,78,Desktop,5
4550,Sierra Bowen,monica65@example.com,7086042778,IU,BBA,2.57,2025-05-08 18:00:29,67.79.245.136,52,Desktop,0
4551,William Williams,ybaker@example.org,001-809-955-1372,MIT,BSCS,2.88,2025-05-08 20:02:04,161.144.84.142,45,Mobile,4
4552,Mary Porter,nicholassmith@example.com,+1-884-506-6883x7142,NED,BSCS,2.04,2025-05-21 22:51:49,134.196.98.170,91,Desktop,2
4553,Victoria Thompson,braddavis@example.com,001-939-638-9472x9655,FAST,BSAI,2.05,2025-05-10 06:03:07,145.80.182.222,91,Desktop,1
4554,Karen Hamilton,ujensen@example.net,895-731-0362x17856,Stanford,BSIT,3.38,2025-05-13 00:08:32,41.178.203.72,48,Mobile,1
4555,Gary Lawrence,angela04@example.net,720.742.4721x012,Harvard,BSAI,2.22,2025-05-25 07:43:50,139.19.202.13,88,Desktop,4
4556,Anthony Smith,christopher50@example.net,825-419-9848x6226,Harvard,BSE,2.15,2025-05-16 00:53:52,102.181.22.188,64,Desktop,5
4557,Jacob Clark,morganjohnson@example.org,+1-283-339-3907x007,Harvard,BSIT,2.29,2025-05-23 21:27:26,200.133.71.168,77,Desktop,2
4558,Wendy Cummings,whiteanna@example.org,495-498-4752,IU,BBA,2.49,2025-05-13 01:46:58,174.248.39.107,63,Desktop,1
4559,Albert Schmitt,williamrogers@example.com,795-809-6224,MIT,BSIT,3.0,2025-05-21 23:44:13,174.93.64.24,77,Mobile,2
4560,David Brown,kara87@example.com,(797)389-6467x294,FAST,BSE,3.56,2025-05-27 19:03:42,77.161.189.104,60,Mobile,1
4561,Jeffrey Simon Jr.,chelsea43@example.com,001-871-758-1733x32773,Harvard,BBA,3.35,2025-05-22 09:50:55,188.206.120.22,43,Desktop,3
4562,Kurt Johnson,waltercook@example.org,(410)820-7862x99287,Stanford,BSAI,2.85,2025-04-30 06:43:31,160.117.33.39,53,Desktop,5
4563,Dr. Daniel Lee,osbornetheresa@example.com,454-712-8960x547,SMIU,BSE,3.85,2025-05-09 16:32:51,218.106.59.173,60,Mobile,1
4564,Brianna Bennett,rhonda02@example.com,001-590-896-9051x2817,IU,BSAI,2.81,2025-05-04 03:52:51,108.101.230.164,66,Desktop,0
4565,Shawn Rodriguez,state@example.net,+1-518-760-9595x42313,FAST,BSCS,2.61,2025-05-08 04:37:12,186.7.1.199,52,Desktop,0
4566,Brittany Marsh,amanda18@example.org,612-490-2397x93453,NED,BSIT,3.89,2025-05-09 02:57:10,218.220.1.112,46,Desktop,1
4567,Luis Freeman,margaret76@example.org,001-366-432-2383x4160,NED,BSAI,2.64,2025-05-02 14:57:12,184.56.105.76,94,Mobile,0
4568,Derek Cox,colestacy@example.com,739.257.1627x9400,SMIU,BBA,3.84,2025-05-04 16:08:21,57.199.176.105,80,Desktop,3
4569,Jacqueline Johnson,michael50@example.net,+1-361-966-2657x902,Stanford,BSCS,2.29,2025-05-02 23:29:36,193.176.238.15,55,Mobile,0
4570,George Moore,barbaracasey@example.org,+1-595-729-5218x6943,IU,BSCS,2.23,2025-04-29 20:54:57,193.39.119.100,50,Mobile,1
4571,Yvonne Foster,shannonolson@example.org,262-576-1994,SMIU,BSE,2.84,2025-05-27 00:07:33,105.233.74.73,73,Desktop,1
4572,Kelly Gonzalez,torresnicole@example.com,001-339-523-5199x2291,IU,BBA,2.01,2025-05-25 00:31:48,14.27.203.100,61,Mobile,4
4573,Dawn Kim,sarawalton@example.org,001-699-667-2373x03806,FAST,BSE,2.84,2025-05-02 07:10:36,135.130.148.229,62,Mobile,3
4574,Gabriel Davila,vcole@example.org,+1-331-526-4207x2531,FAST,BSIT,3.51,2025-05-26 11:53:30,204.206.12.118,77,Desktop,1
4575,Matthew Wise,brianthompson@example.org,(634)809-5379,Stanford,BBA,2.05,2025-05-27 16:53:04,66.77.212.105,52,Mobile,3
4576,Fred Wells,wrodriguez@example.net,3636322494,MIT,BSCS,2.45,2025-05-18 21:48:47,84.134.211.60,42,Desktop,5
4577,Michael Harrison,anthony15@example.net,6122976036,Harvard,BSIT,3.1,2025-05-19 20:29:31,179.5.215.150,87,Desktop,5
4578,Courtney Dalton,brownronald@example.com,787.977.2336x019,IU,BSAI,3.29,2025-05-19 16:42:41,57.29.55.240,87,Mobile,2
4579,William Simon,francisco93@example.com,001-345-329-3585x61928,Stanford,BSCS,2.67,2025-05-17 01:17:04,113.233.247.54,43,Mobile,0
4580,Laura Matthews,stevenrodriguez@example.com,(701)621-8312,NED,BSCS,2.04,2025-04-28 12:54:39,116.8.246.158,65,Desktop,0
4581,Justin Clay,jared57@example.org,480-458-1497x477,SMIU,BSAI,2.31,2025-05-27 18:41:00,117.70.52.214,54,Mobile,0
4582,Bonnie Hughes,svaughn@example.com,(791)647-6535,SMIU,BBA,2.47,2025-05-23 07:06:33,216.20.185.17,84,Desktop,2
4583,Kevin Kennedy,kmurphy@example.org,+1-379-324-2502x538,SMIU,BBA,3.35,2025-05-13 07:55:47,117.204.213.180,68,Mobile,5
4584,Andrew Pearson,wilkersontodd@example.net,001-530-335-5274x375,Stanford,BSAI,2.08,2025-05-23 04:50:51,172.87.215.50,93,Desktop,3
4585,Julie Smith,qbender@example.com,(766)602-3679,IU,BSCS,3.47,2025-05-08 02:02:51,46.154.141.120,47,Desktop,2
4586,Christopher Howell,fzuniga@example.com,854.623.6936x726,MIT,BBA,3.01,2025-05-04 00:10:52,119.171.144.155,89,Mobile,2
4587,Meredith Baker,tapiashirley@example.net,899.898.2738,MIT,BSCS,3.51,2025-05-27 11:56:41,130.202.147.53,97,Desktop,2
4588,Christopher Richardson,jamesgrant@example.com,(492)641-7502x240,NED,BSE,3.06,2025-05-12 09:27:23,159.244.61.156,75,Desktop,0
4589,Todd Goodman,christopher73@example.net,675-955-0959x365,NED,BSIT,3.45,2025-05-24 17:53:40,191.9.104.90,54,Mobile,3
4590,Jonathan Mooney,nsmith@example.org,936-850-1814,NED,BBA,3.46,2025-05-12 02:56:43,178.158.55.81,91,Desktop,4
4591,Victoria Flynn,ballcaitlyn@example.net,466.882.4304,NED,BSE,2.35,2025-05-17 08:43:58,163.207.224.191,58,Mobile,3
4592,Andrew Ryan,emma07@example.net,001-652-878-8631x1963,Harvard,BSE,2.59,2025-05-26 17:32:56,161.4.238.248,100,Mobile,4
4593,Emily Webster DVM,michael31@example.com,642.605.7500x62037,NED,BSIT,3.39,2025-05-23 04:21:29,181.141.121.50,89,Desktop,0
4594,David Johnson,agonzalez@example.com,610.392.4007x55355,NED,BSE,3.72,2025-04-30 07:07:14,171.26.172.209,65,Mobile,2
4595,Kara Rice,lnichols@example.net,001-272-302-8584x191,MIT,BSIT,3.17,2025-05-20 02:10:02,36.191.54.204,45,Desktop,3
4596,Charles Ramos,boydjennifer@example.com,913.684.0633,FAST,BSAI,2.39,2025-05-25 13:22:55,124.235.43.132,46,Mobile,4
4597,Deborah Wilson,youngcathy@example.org,+1-260-606-6226x0508,SMIU,BSAI,3.56,2025-05-25 08:58:00,197.132.80.54,42,Mobile,2
4598,Robert Cannon,xfoster@example.com,430.856.9477x271,Stanford,BSE,3.37,2025-05-09 20:44:41,30.137.11.246,40,Mobile,1
4599,Carolyn Fields,jaredhopkins@example.org,819-400-3394,MIT,BSCS,2.75,2025-05-16 22:00:12,204.26.211.168,59,Mobile,2
4600,Brittany English,hopkinsjohn@example.org,001-499-236-2594x1560,NED,BBA,3.63,2025-05-10 16:00:15,204.163.119.239,70,Mobile,0
4601,Rebecca Beck,leverett@example.org,001-862-738-5761x753,IU,BSCS,2.99,2025-05-24 21:07:43,184.62.67.10,40,Mobile,0
4602,Laura Johnston,carlsoncarlos@example.com,693-806-5123x83732,Stanford,BSIT,2.51,2025-05-12 18:50:44,202.20.139.156,77,Desktop,0
4603,Brandi Marshall,karenfarrell@example.com,(364)840-7279x507,FAST,BSAI,2.44,2025-05-03 17:28:06,128.63.249.16,75,Mobile,0
4604,Heather Gill,lauren57@example.org,001-243-442-1497x02618,Stanford,BBA,3.16,2025-05-13 02:21:48,129.90.39.234,73,Desktop,0
4605,Teresa Pena,nunezdylan@example.com,001-965-397-2833x0319,MIT,BSE,2.42,2025-05-25 16:28:53,68.18.85.100,78,Desktop,3
4606,Charles Franklin,timothy45@example.com,001-503-558-7891x753,Stanford,BSCS,2.63,2025-05-10 06:25:33,195.85.2.9,72,Desktop,3
4607,Paul Brown,davisleah@example.com,529.794.5269x6457,SMIU,BBA,2.38,2025-05-22 19:03:34,193.77.23.163,71,Mobile,4
4608,James Mcclure,deniserobinson@example.net,527-541-2916x177,Harvard,BSCS,3.51,2025-05-10 19:50:30,199.92.95.60,40,Desktop,5
4609,Michelle Hunt,juan99@example.com,001-621-974-3743,MIT,BSAI,2.62,2025-05-19 19:23:33,192.221.18.147,80,Mobile,5
4610,Elizabeth Barrera,knappjulia@example.com,001-688-269-8271,FAST,BSCS,3.67,2025-05-19 12:56:31,9.51.21.184,63,Mobile,0
4611,Michelle Wall,sedwards@example.com,001-943-260-5303x3225,FAST,BBA,3.09,2025-05-02 20:49:26,13.133.47.73,93,Mobile,0
4612,Alyssa Williams,robbinsvicki@example.com,335-985-0735x8961,Stanford,BSAI,3.14,2025-05-26 08:37:19,117.196.112.48,41,Desktop,4
4613,James Pham,susanmurphy@example.net,(559)249-1861x30984,MIT,BSIT,3.34,2025-05-12 22:55:09,198.207.251.79,76,Desktop,1
4614,Miss Tara Johnson DDS,elizabethwade@example.org,6188916459,Harvard,BSCS,2.32,2025-05-13 12:29:20,39.242.207.152,67,Mobile,3
4615,Ryan Osborn,joseph33@example.com,(746)926-3248x2534,Stanford,BSAI,3.86,2025-05-01 13:20:52,154.170.79.174,91,Desktop,0
4616,David Lopez,michael28@example.org,(429)907-6249,Stanford,BSIT,2.12,2025-05-19 00:10:41,193.128.253.148,48,Desktop,3
4617,Matthew Henry PhD,shirley91@example.net,(613)362-3689x19547,NED,BBA,2.29,2025-05-14 09:41:20,142.226.62.69,57,Desktop,0
4618,Hannah Hudson,ericagarcia@example.org,(651)452-4820x857,NED,BSE,3.87,2025-04-28 04:28:30,196.108.38.193,69,Mobile,2
4619,Robert Camacho,carlos75@example.org,576-271-2630x397,Stanford,BSCS,2.38,2025-05-03 02:51:32,141.95.77.163,56,Desktop,1
4620,Mr. Billy Johnson,gbaker@example.org,285.835.7038,MIT,BSAI,2.55,2025-05-13 19:55:52,56.93.238.97,64,Mobile,4
4621,Matthew Cox,karen67@example.net,547.558.3303,NED,BBA,3.13,2025-05-26 10:34:57,195.62.27.86,42,Desktop,4
4622,Christine Wallace,castillojeremy@example.org,663-359-7086x9062,MIT,BSCS,2.87,2025-05-02 23:23:29,200.216.46.35,83,Mobile,3
4623,Andre Guerrero,jesse65@example.org,(345)278-4168x0365,NED,BSAI,2.28,2025-05-24 21:45:13,97.245.241.174,57,Mobile,3
4624,Amanda Carey,robertsongregory@example.org,001-757-392-4401,NED,BSCS,3.63,2025-05-07 09:21:04,202.31.167.71,45,Desktop,2
4625,Stephanie Miller,danamcdonald@example.com,7992719122,MIT,BBA,2.22,2025-05-25 13:38:38,143.67.14.201,73,Mobile,0
4626,Blake Campbell,chavezdanielle@example.com,001-467-245-5920,SMIU,BBA,3.65,2025-04-28 02:22:06,35.66.132.160,80,Desktop,2
4627,David Robbins,bbrown@example.com,362.384.9739x7717,Stanford,BSCS,2.14,2025-04-28 17:50:14,187.157.84.28,47,Desktop,2
4628,Emma Parker,scottdaniel@example.net,617.959.1197x400,Stanford,BSCS,2.37,2025-04-28 17:35:27,214.146.172.58,70,Desktop,0
4629,Lynn Chang,gabriellafisher@example.org,001-224-950-0126x879,SMIU,BSAI,3.74,2025-05-12 21:50:56,202.30.190.252,50,Desktop,3
4630,David Benitez,stephen22@example.net,(874)583-9820x6669,Stanford,BSAI,2.83,2025-05-20 07:29:09,172.96.240.13,78,Mobile,4
4631,Ralph Jones,deanbrandon@example.net,(390)469-8995x648,IU,BSAI,2.88,2025-05-03 04:53:00,146.85.165.117,87,Desktop,3
4632,Mark Perry,ronald85@example.com,(608)801-1031x257,Stanford,BSIT,2.69,2025-05-22 22:40:15,222.219.39.42,83,Desktop,3
4633,Justin Cole,craig14@example.com,798-839-7294x498,NED,BSCS,2.53,2025-04-28 19:47:38,218.125.225.139,89,Desktop,5
4634,Teresa Richardson,smithhaley@example.com,699.228.6938x9808,IU,BSAI,3.59,2025-05-22 02:39:05,223.203.29.208,93,Mobile,3
4635,Johnathan Holt,melissaleon@example.org,+1-827-419-5717,SMIU,BSCS,3.09,2025-05-09 08:05:25,28.155.104.217,84,Desktop,3
4636,Rebecca Juarez,justin80@example.net,933.236.3656x1155,IU,BSAI,2.67,2025-05-11 04:09:39,206.255.247.105,87,Mobile,4
4637,Jonathan Romero,ashley86@example.com,945-653-0004x51623,FAST,BSAI,2.2,2025-05-22 20:11:56,124.119.162.23,55,Desktop,3
4638,Jill Jones,jordan72@example.net,001-538-723-0339x56777,NED,BSCS,2.79,2025-05-12 11:39:43,153.67.153.26,54,Desktop,4
4639,Susan Little,williamskathy@example.net,944-813-6826x549,IU,BSCS,3.0,2025-05-10 16:13:50,166.65.36.26,84,Mobile,1
4640,Ryan Rodgers,fharmon@example.org,677-866-7957x24409,FAST,BSCS,3.87,2025-05-07 14:28:42,223.243.114.31,63,Desktop,3
4641,Ruth Smith,wilsonjonathan@example.org,267.699.4786x12714,Harvard,BSAI,2.76,2025-05-17 08:10:14,223.7.126.222,43,Mobile,1
4642,Jordan Peterson,stephen37@example.net,(486)500-5144x36281,MIT,BSE,3.1,2025-05-27 03:33:11,206.21.42.145,82,Desktop,0
4643,Douglas Smith,carsonheather@example.org,600.487.2931x876,SMIU,BSAI,3.86,2025-05-19 13:08:54,197.37.181.60,100,Mobile,0
4644,Michael Castillo,jesus97@example.net,602-579-0498,Stanford,BSAI,3.65,2025-05-20 23:59:22,32.12.7.51,48,Desktop,1
4645,Keith Smith,schmidtjennifer@example.org,(326)750-9535,MIT,BBA,2.57,2025-05-12 17:59:08,7.186.59.189,87,Mobile,4
4646,Cheryl Newman,jamesschmidt@example.org,+1-878-848-3982x734,FAST,BBA,3.41,2025-05-13 22:09:00,78.35.225.112,76,Mobile,5
4647,Stephanie Ryan PhD,nhughes@example.org,968-819-9813,IU,BBA,3.61,2025-04-28 13:52:51,29.16.235.223,53,Mobile,5
4648,Timothy Moran,michelleschwartz@example.net,001-662-744-2228x83911,Harvard,BSCS,2.66,2025-05-25 19:52:53,50.100.58.59,65,Mobile,0
4649,Richard Morrow,montgomerytracey@example.com,001-762-227-5751,SMIU,BSAI,3.96,2025-05-27 03:38:35,153.194.185.9,49,Mobile,3
4650,Melissa Cole,johnramos@example.net,5508835527,Harvard,BBA,3.11,2025-05-27 00:41:13,104.46.179.99,78,Desktop,0
4651,Hailey Santiago,brittany57@example.com,827-260-7274,IU,BSCS,3.87,2025-05-12 03:32:11,193.121.251.34,49,Mobile,4
4652,Jeremy Chambers,sullivanharold@example.com,(372)273-5175x939,MIT,BSIT,3.69,2025-05-03 00:52:41,173.130.164.62,43,Mobile,0
4653,Crystal Williams,harrisderek@example.net,(601)822-4138,FAST,BSE,3.05,2025-05-14 10:39:41,211.15.232.210,41,Desktop,4
4654,Walter Martin,stephanie65@example.org,253.748.1006,IU,BBA,2.11,2025-05-02 06:44:46,174.7.240.17,81,Desktop,0
4655,Timothy Brown,frich@example.net,5414976390,Stanford,BSIT,3.94,2025-05-05 07:26:45,29.245.140.32,81,Desktop,3
4656,Sean Hall,staciealexander@example.net,(420)430-6686x396,FAST,BSE,2.42,2025-05-16 13:04:48,64.43.233.12,90,Desktop,3
4657,Alexander Crane,leryan@example.org,001-989-858-4805x2816,FAST,BSE,2.65,2025-05-20 00:13:41,211.243.108.192,98,Desktop,5
4658,Edward Russell,marisa89@example.net,537-620-7302,SMIU,BSCS,3.65,2025-05-10 14:04:53,201.129.35.127,42,Mobile,0
4659,Jacqueline Evans,tberry@example.net,+1-737-428-7092x3268,SMIU,BSE,3.58,2025-05-14 18:45:37,65.45.102.123,79,Mobile,1
4660,Randall Robertson,lopezlisa@example.com,476.481.8743x61796,Stanford,BSE,3.08,2025-05-11 08:49:40,198.82.119.48,82,Desktop,3
4661,John Rojas,bergjoel@example.org,627-304-2872,NED,BBA,2.89,2025-05-08 14:35:53,54.233.118.238,45,Mobile,1
4662,Colin Jones,pbrown@example.com,001-850-562-7189x98579,MIT,BSE,2.23,2025-05-06 17:48:41,89.167.39.246,100,Desktop,3
4663,John Bryant,peter13@example.com,245-673-6774,SMIU,BBA,3.62,2025-05-24 14:41:29,87.217.172.177,71,Mobile,1
4664,Sheila Gray,kaitlinspencer@example.org,+1-709-932-8766,MIT,BSIT,3.36,2025-05-19 21:52:11,182.31.151.94,89,Mobile,3
4665,Gabriela Roberts,kelly64@example.com,(780)470-5987,Stanford,BSCS,3.07,2025-05-20 12:00:28,140.230.44.4,71,Mobile,3
4666,Paul Garcia,ncarpenter@example.com,876-819-5926,IU,BSAI,2.04,2025-05-10 10:21:09,202.27.156.152,54,Mobile,3
4667,Amanda Edwards,fbaker@example.com,(506)455-0589,IU,BSE,2.45,2025-05-20 22:49:19,203.152.85.81,42,Desktop,1
4668,Alison Clark,robin00@example.org,+1-486-888-4713x510,IU,BSE,2.34,2025-05-02 10:01:38,68.237.121.17,65,Desktop,2
4669,Paul Short,mirandajohn@example.net,831.954.4732x23890,Harvard,BSIT,3.35,2025-05-01 21:16:03,170.153.234.143,61,Desktop,0
4670,Matthew Williams Jr.,dsingh@example.net,(606)583-1910,NED,BBA,2.2,2025-05-06 05:28:23,205.65.61.72,58,Desktop,4
4671,James Smith,losborne@example.com,+1-537-240-9159x09987,NED,BSAI,3.33,2025-05-24 16:33:50,28.237.16.5,65,Mobile,5
4672,Jorge Kelly MD,rjones@example.net,(464)582-5563,MIT,BBA,2.48,2025-04-30 09:21:48,43.69.42.229,64,Desktop,2
4673,Hunter Johnson,dudleydavid@example.org,487-797-3914,NED,BSE,2.23,2025-05-10 00:56:09,122.247.39.212,58,Mobile,4
4674,Steven Cooper,thomasnguyen@example.com,272.772.0000,Stanford,BBA,3.66,2025-05-15 08:09:13,217.151.213.73,83,Desktop,2
4675,Joseph Williams,wburton@example.com,001-902-881-4688x95971,Harvard,BSAI,3.29,2025-05-13 23:50:37,201.150.136.144,79,Desktop,0
4676,Nicholas Shaw,joseph53@example.org,3703564065,Stanford,BBA,2.33,2025-05-15 07:55:33,198.129.210.24,90,Desktop,1
4677,Joshua Ramsey,blanchardjessica@example.net,+1-225-676-4004x67235,IU,BBA,2.25,2025-04-30 14:57:50,75.232.234.164,51,Desktop,4
4678,Margaret Rice,scottsmith@example.com,880.496.2218x4366,FAST,BSCS,2.83,2025-05-16 11:47:37,193.2.22.106,99,Desktop,1
4679,Jorge Wright,angelabrown@example.com,410.530.1955,Stanford,BSAI,2.65,2025-05-14 10:04:04,203.125.105.255,43,Mobile,1
4680,Alexandria Gould,allisonsosa@example.com,+1-740-811-9795x23533,FAST,BSAI,3.81,2025-05-06 07:16:34,130.161.45.185,89,Desktop,4
4681,James Howell,johnstanley@example.net,561-265-9383x96436,IU,BBA,3.83,2025-05-11 16:15:42,214.62.21.215,84,Mobile,4
4682,Marvin Morris,russellabigail@example.org,+1-671-479-5924x823,Harvard,BSCS,3.81,2025-05-20 23:14:56,12.165.202.60,48,Mobile,0
4683,James Ford,tim16@example.com,+1-606-763-7776x1813,NED,BSCS,3.71,2025-04-30 00:09:27,161.236.41.78,56,Mobile,4
4684,Richard Phillips,uhernandez@example.org,(526)921-5037x132,FAST,BSE,2.08,2025-05-24 02:21:51,140.169.214.47,100,Mobile,1
4685,Jeanette Johnson,igarcia@example.com,+1-801-415-3263x5621,Harvard,BSCS,3.35,2025-05-22 08:03:52,214.209.180.219,40,Mobile,5
4686,Brittany Walker,ashleyhebert@example.net,(778)268-7569x53937,Stanford,BSCS,2.9,2025-05-12 13:21:37,194.133.178.36,98,Desktop,3
4687,Thomas Lloyd,laura81@example.org,(774)873-7687,Stanford,BBA,3.06,2025-05-13 08:27:03,74.221.250.222,82,Desktop,4
4688,Richard Martinez,april70@example.org,516-670-5328,IU,BSE,2.83,2025-05-10 23:15:13,197.60.179.45,67,Desktop,3
4689,Emily Anderson,amandawhite@example.org,+1-588-639-9997x5218,IU,BSAI,3.96,2025-05-13 09:10:49,222.191.169.4,69,Desktop,4
4690,Tracy Rivera,wanda70@example.org,+1-742-258-7546,Harvard,BSE,2.08,2025-05-01 12:01:52,219.146.144.229,94,Mobile,3
4691,Kimberly Baker,toddsandoval@example.net,001-476-996-1826,FAST,BSE,2.9,2025-05-14 19:11:30,189.100.80.163,95,Mobile,4
4692,Michaela Carroll,ehernandez@example.org,001-725-863-1239x500,MIT,BBA,3.78,2025-04-28 19:36:31,180.67.53.87,67,Desktop,3
4693,Carol Carey,tknox@example.com,221-211-3189x45893,NED,BBA,2.09,2025-05-19 15:27:53,215.226.178.206,89,Mobile,2
4694,Daniel Hensley,cherman@example.net,+1-475-594-6892,IU,BBA,3.47,2025-05-06 07:00:36,8.121.81.243,82,Mobile,2
4695,Andrew Stevenson,rachel59@example.com,+1-990-288-7132x9781,IU,BBA,2.9,2025-05-15 06:39:40,26.13.107.106,99,Desktop,2
4696,Terry King,montoyasamuel@example.org,777.287.9936,Harvard,BSAI,3.93,2025-05-27 17:39:51,145.64.233.225,85,Mobile,3
4697,Dylan Johnson,navarrojesse@example.org,968-339-0423,SMIU,BBA,2.94,2025-05-12 03:44:20,38.65.137.52,61,Mobile,4
4698,William Rice,lbell@example.com,494-979-7754,SMIU,BSIT,2.97,2025-05-10 16:36:32,26.234.33.128,63,Desktop,0
4699,Eric Wheeler,thorntonjamie@example.net,(842)647-6063x317,MIT,BSAI,3.86,2025-05-21 16:43:34,4.18.247.7,97,Mobile,2
4700,Nancy Parks,oking@example.com,273.939.4947,NED,BSCS,3.77,2025-04-27 22:39:19,163.37.88.112,64,Mobile,4
4701,Andrew Mcdonald,nicholassmith@example.org,+1-240-736-6159,SMIU,BSE,3.59,2025-05-19 11:34:01,116.48.207.202,81,Mobile,4
4702,Kenneth Hess,andrewthompson@example.com,759-337-0495x376,Harvard,BBA,3.51,2025-05-05 12:20:03,165.38.227.30,69,Desktop,0
4703,Philip Reed,jessicasimmons@example.net,544-307-9585x88198,NED,BSE,3.87,2025-05-09 16:46:04,223.127.166.186,86,Mobile,4
4704,Juan Bender,debbie70@example.net,634-873-4022,SMIU,BSAI,3.27,2025-05-14 17:29:26,46.102.78.87,51,Mobile,3
4705,Bruce Martin,john44@example.org,+1-576-468-9252x4790,SMIU,BSIT,3.96,2025-05-09 04:21:34,8.194.129.203,100,Desktop,1
4706,Mark Parsons,lmendez@example.com,001-476-355-0333x6924,SMIU,BSE,3.74,2025-05-03 08:46:55,205.160.242.57,65,Desktop,5
4707,Beth Martin,kristinaruiz@example.org,494.719.1998x04074,MIT,BSCS,3.51,2025-04-30 04:03:37,35.159.41.51,49,Desktop,0
